timestamp,temperature,relative_humidity,wind_speed,wind_direction
20200531T1800,21.420528,37.0,15.856356,87.39744
20200531T1900,21.030529,38.0,15.84,89.99999
20200531T2000,20.39053,41.0,14.4,89.99999
20200531T2100,19.21053,46.0,12.599999,89.99999
20200531T2200,17.340528,54.0,12.605142,91.63657
20200531T2300,15.190529,59.0,12.261158,93.366455
20200601T0000,13.100529,67.0,9.107359,108.434944
20200601T0100,11.890529,71.0,6.792466,122.00538
20200601T0200,11.170529,73.0,5.8048253,119.74488
20200601T0300,10.330529,77.0,4.198285,120.96376
20200601T0400,9.510529,80.0,1.5273507,135.0
20200601T0500,8.730529,83.0,0.35999998,180.0
20200601T0600,8.620529,83.0,0.35999998,180.0
20200601T0700,9.470529,80.0,0.0,180.0
20200601T0800,11.280529,74.0,2.52,89.99999
20200601T0900,14.260529,67.0,6.638072,77.47118
20200601T1000,17.97053,55.0,11.609651,82.874985
20200601T1100,20.04053,47.0,18.391735,93.366455
20200601T1200,21.610529,45.0,17.28,89.99999
20200601T1300,22.910528,44.0,15.124284,88.63607
20200601T1400,23.600529,42.0,12.224107,76.373
20200601T1500,24.260529,42.0,14.404499,91.4321
20200601T1600,24.690529,41.0,16.299694,96.34019
20200601T1700,24.87053,40.0,17.057314,97.275
20200601T1800,24.65053,39.0,16.700275,97.431404
20200601T1900,24.20053,41.0,15.683776,99.24611
20200601T2000,23.48053,41.0,13.138765,99.46232
20200601T2100,22.07053,47.0,11.901798,93.46823
20200601T2200,20.56053,52.0,10.948973,99.46232
20200601T2300,18.240528,59.0,9.346143,105.64224
20200602T0000,16.23053,67.0,5.315336,118.30075
20200602T0100,15.400529,71.0,2.5455842,135.0
20200602T0200,15.100529,70.0,2.4149535,116.56505
20200602T0300,14.500529,70.0,3.6179552,95.71059
20200602T0400,13.730529,71.0,4.379589,99.46232
20200602T0500,13.220529,72.0,4.0249224,116.56505
20200602T0600,12.660529,75.0,3.2599385,96.34019
20200602T0700,13.150529,75.0,0.35999998,89.99999
20200602T0800,14.990529,69.0,0.71999997,270.0
20200602T0900,17.080528,62.0,2.0991426,329.03625
20200602T1000,19.14053,56.0,3.7064266,330.94543
20200602T1100,20.990528,52.0,4.2136917,340.0169
20200602T1200,22.610529,48.0,5.8048253,352.875
20200602T1300,23.660528,44.0,6.9899354,11.888657
20200602T1400,24.32053,47.0,7.5685663,25.34616
20200602T1500,24.96053,44.0,6.638072,12.528809
20200602T1600,25.180529,43.0,6.162207,6.7098236
20200602T1700,25.260529,43.0,5.7599998,360.0
20200602T1800,25.13053,44.0,5.3999996,360.0
20200602T1900,24.760529,44.0,4.3349743,355.23636
20200602T2000,24.280529,44.0,2.7416782,336.8014
20200602T2100,23.580528,49.0,1.0182338,315.0
20200602T2200,22.97053,48.0,2.0991426,210.96376
20200602T2300,21.930529,51.0,4.802999,192.99461
20200603T0000,19.63053,60.0,5.8048253,187.12502
20200603T0100,18.330528,65.0,4.379589,170.53767
20200603T0200,17.740528,65.0,3.7585104,163.30075
20200603T0300,17.330528,64.0,4.198285,149.03624
20200603T0400,16.740528,66.0,4.3349743,138.36646
20200603T0500,16.31053,67.0,4.3349743,131.63353
20200603T0600,15.850529,68.0,4.6102495,128.6598
20200603T0700,16.180529,69.0,3.7585104,106.69924
20200603T0800,18.020529,65.0,5.6920996,108.434944
20200603T0900,20.090528,60.0,4.452954,104.03624
20200603T1000,22.48053,53.0,2.0364676,225.0
20200603T1100,23.87053,44.0,6.5693827,279.46234
20200603T1200,24.57053,41.0,9.114471,279.09027
20200603T1300,23.63053,45.0,11.879999,270.0
20200603T1400,23.000528,53.0,9.007196,272.29062
20200603T1500,23.06053,54.0,9.422101,276.58194
20200603T1600,21.81053,58.0,15.137133,295.3462
20200603T1700,21.000528,58.0,9.6932955,285.06848
20200603T1800,21.090528,59.0,9.779817,276.34018
20200603T1900,20.690529,59.0,9.36,270.0
20200603T2000,19.96053,62.0,10.587917,252.18112
20200603T2100,17.96053,78.0,13.004922,221.63354
20200603T2200,16.350529,83.0,5.506941,168.69006
20200603T2300,16.360529,83.0,10.495713,112.16634
20200604T0000,15.850529,88.0,11.91812,115.01689
20200604T0100,15.570529,90.0,9.693296,121.32869
20200604T0200,15.610529,91.0,8.913181,136.63657
20200604T0300,16.14053,88.0,7.2,143.1301
20200604T0400,15.500529,93.0,6.1094027,135.0
20200604T0500,15.060529,94.0,5.6002855,135.0
20200604T0600,14.710529,96.0,1.835647,101.30993
20200604T0700,14.730529,96.0,3.563818,135.0
20200604T0800,15.370529,92.0,6.193674,144.46231
20200604T0900,17.12053,76.0,9.686609,228.01279
20200604T1000,17.57053,75.0,14.494192,255.61862
20200604T1100,17.000528,77.0,16.23596,273.8141
20200604T1200,17.250528,76.0,12.605142,271.6366
20200604T1300,17.680529,71.0,11.5199995,270.0
20200604T1400,15.580529,81.0,14.205182,278.74615
20200604T1500,16.990528,71.0,18.0,270.0
20200604T1600,16.97053,70.0,21.986542,267.18445
20200604T1700,17.020529,68.0,21.24305,270.971
20200604T1800,17.430529,64.0,21.349546,275.80673
20200604T1900,16.770529,65.0,20.12461,280.30487
20200604T2000,16.250528,68.0,20.008356,278.2759
20200604T2100,15.570529,70.0,13.75558,276.009
20200604T2200,15.150529,72.0,10.446206,268.0251
20200604T2300,14.450529,76.0,13.722565,274.51398
20200605T0000,13.780529,78.0,13.75558,276.009
20200605T0100,13.200529,83.0,14.05845,272.93567
20200605T0200,12.750529,86.0,15.815435,281.8215
20200605T0300,12.210529,87.0,13.797912,277.49585
20200605T0400,11.890529,87.0,16.595179,273.7314
20200605T0500,11.420529,87.0,17.106628,278.47116
20200605T0600,10.580529,88.0,15.84,270.0
20200605T0700,10.930529,84.0,17.64,270.0
20200605T0800,11.710529,79.0,17.654688,267.6627
20200605T0900,12.810529,74.0,19.08,270.0
20200605T1000,13.350529,69.0,22.862125,262.7631
20200605T1100,14.850529,59.0,24.251284,264.03552
20200605T1200,15.740529,54.0,26.168804,262.09283
20200605T1300,15.460529,55.0,24.18707,255.34326
20200605T1400,16.740528,50.0,30.413076,253.49564
20200605T1500,17.780529,46.0,31.731092,245.17946
20200605T1600,17.39053,50.0,32.688713,244.56378
20200605T1700,17.250528,53.0,33.651817,242.61258
20200605T1800,17.420528,54.0,35.127216,245.79904
20200605T1900,17.530529,56.0,33.493546,244.53665
20200605T2000,17.100529,60.0,32.33193,251.16158
20200605T2100,16.30053,64.0,31.65135,250.7407
20200605T2200,15.710529,68.0,27.558228,250.14479
20200605T2300,15.570529,67.0,23.83624,244.98311
20200606T0000,15.400529,67.0,24.315327,244.57312
20200606T0100,14.410529,78.0,17.373497,264.05313
20200606T0200,14.600529,75.0,13.217443,240.64226
20200606T0300,14.660529,73.0,19.803272,242.96915
20200606T0400,14.410529,71.0,21.749481,245.55606
20200606T0500,13.830529,73.0,21.746502,250.66519
20200606T0600,13.220529,74.0,19.386593,248.1986
20200606T0700,14.240529,73.0,19.523155,247.2176
20200606T0800,15.490529,68.0,28.119204,251.3331
20200606T0900,15.610529,69.0,26.661882,267.67847
20200606T1000,16.95053,69.0,21.749481,257.57407
20200606T1100,17.430529,66.0,28.467329,260.5377
20200606T1200,18.510529,56.0,30.21642,248.32535
20200606T1300,18.580528,55.0,28.174456,259.69516
20200606T1400,19.090528,59.0,26.642431,269.22577
20200606T1500,19.430529,60.0,25.6233,274.02826
20200606T1600,17.930529,67.0,23.143827,285.33328
20200606T1700,17.030529,74.0,18.161278,283.7608
20200606T1800,16.65053,77.0,12.9249525,282.875
20200606T1900,16.56053,78.0,8.557102,284.62088
20200606T2000,16.440529,79.0,6.725354,285.5241
20200606T2100,16.000528,80.0,11.841756,289.53665
20200606T2200,15.160529,82.0,8.311245,287.65012
20200606T2300,14.740529,84.0,7.7879906,236.30994
20200607T0000,14.390529,78.0,8.217153,241.18921
20200607T0100,13.810529,78.0,7.5942082,238.57043
20200607T0200,12.980529,85.0,4.0249224,243.43495
20200607T0300,12.560529,88.0,5.4119864,176.18593
20200607T0400,12.080529,88.0,8.373386,205.46335
20200607T0500,11.860529,86.0,7.24486,206.56505
20200607T0600,11.930529,85.0,6.28713,193.24052
20200607T0700,12.5505295,81.0,2.9024127,187.12502
20200607T0800,13.180529,75.0,8.64,270.0
20200607T0900,12.730529,77.0,12.324414,276.70984
20200607T1000,13.020529,78.0,12.599999,270.0
20200607T1100,13.070529,77.0,12.181625,288.9704
20200607T1200,14.3005295,73.0,9.904906,289.0935
20200607T1300,14.340529,72.0,9.346143,285.64224
20200607T1400,16.680529,56.0,10.137692,286.50436
20200607T1500,17.600529,49.0,6.8399997,270.0
20200607T1600,18.30053,48.0,4.379589,260.5377
20200607T1700,17.88053,48.0,3.8268526,311.1859
20200607T1800,17.56053,49.0,6.1305785,319.76367
20200607T1900,17.70053,47.0,4.3498964,335.55603
20200607T2000,17.240528,48.0,2.5959969,33.690063
20200607T2100,16.46053,51.0,4.3349743,85.23635
20200607T2200,15.330529,63.0,7.5170207,106.69924
20200607T2300,13.990529,75.0,7.968939,108.434944
20200608T0000,12.760529,79.0,8.311245,107.650116
20200608T0100,12.240529,80.0,6.28713,103.24051
20200608T0200,12.570529,79.0,4.2136917,109.9831
20200608T0300,12.730529,79.0,2.8799999,89.99999
20200608T0400,12.210529,81.0,3.4152596,71.56504
20200608T0500,11.8005295,82.0,2.6208394,74.054596
20200608T0600,11.600529,83.0,3.96,89.99999
20200608T0700,12.000529,80.0,4.73506,98.74616
20200608T0800,12.770529,75.0,1.609969,63.43495
20200608T0900,13.910529,71.0,6.439876,333.43497
20200608T1000,15.630529,57.0,9.3876505,355.60132
20200608T1100,15.580529,55.0,10.799999,360.0
20200608T1200,15.930529,55.0,10.805999,358.09085
20200608T1300,16.32053,54.0,12.964998,358.40887
20200608T1400,18.37053,54.0,16.215992,357.4552
20200608T1500,17.48053,56.0,16.923828,1.2188721
20200608T1600,17.62053,55.0,18.0,360.0
20200608T1700,17.54053,56.0,18.844202,6.5819397
20200608T1800,17.440529,57.0,19.829433,3.122116
20200608T1900,17.13053,59.0,20.907913,2.9609222
20200608T2000,16.920528,60.0,19.09358,2.1610718
20200608T2100,15.740529,67.0,15.124284,358.63608
20200608T2200,14.600529,76.0,11.013882,348.69006
20200608T2300,13.820529,80.0,11.298495,337.52057
20200609T0000,13.610529,79.0,9.504273,335.37643
20200609T0100,13.340529,78.0,8.427383,340.0169
20200609T0200,12.680529,81.0,6.725354,344.4759
20200609T0300,12.380529,84.0,2.16,270.0
20200609T0400,11.850529,87.0,5.0528407,274.08563
20200609T0500,11.230529,91.0,6.193674,305.5377
20200609T0600,10.880529,92.0,8.78872,304.99203
20200609T0700,10.990529,92.0,13.246826,317.2026
20200609T0800,11.500529,90.0,17.429354,321.70984
20200609T0900,12.560529,85.0,17.174677,326.97614
20200609T1000,14.410529,79.0,19.008547,335.37643
20200609T1100,13.480529,86.0,20.082708,345.46555
20200609T1200,14.520529,84.0,19.386591,344.93152
20200609T1300,14.560529,85.0,19.48661,348.2749
20200609T1400,14.840529,80.0,21.647945,356.18594
20200609T1500,14.920529,81.0,21.485697,351.32684
20200609T1600,15.080529,80.0,19.602652,352.61398
20200609T1700,15.250529,79.0,18.175545,352.0304
20200609T1800,15.400529,79.0,16.520823,348.69006
20200609T1900,15.410529,81.0,14.934577,344.62375
20200609T2000,15.370529,84.0,14.84318,345.96375
20200609T2100,14.990529,88.0,13.358861,345.96375
20200609T2200,13.950529,90.0,12.303366,339.44397
20200609T2300,13.860529,92.0,11.246759,320.19443
20200610T0000,13.560529,92.0,12.313894,307.875
20200610T0100,13.250529,93.0,12.783802,302.34747
20200610T0200,13.010529,95.0,13.53236,298.61047
20200610T0300,13.070529,96.0,16.418526,307.875
20200610T0400,12.770529,95.0,16.800856,315.0
20200610T0500,12.330529,95.0,14.05845,309.80557
20200610T0600,12.360529,96.0,14.336861,321.1155
20200610T0700,12.770529,96.0,15.937878,341.56506
20200610T0800,12.660529,95.0,15.175612,337.6938
20200610T0900,13.510529,94.0,15.315873,336.44775
20200610T1000,14.460529,92.0,17.727943,336.03754
20200610T1100,14.880529,85.0,17.87718,334.98312
20200610T1200,15.070529,83.0,17.429354,321.70984
20200610T1300,15.280529,83.0,17.429354,321.70984
20200610T1400,15.620529,78.0,14.021525,318.12213
20200610T1500,15.870529,76.0,14.264361,317.0454
20200610T1600,15.990529,75.0,14.021525,311.87787
20200610T1700,16.63053,73.0,13.324863,308.41806
20200610T1800,16.180529,73.0,11.246759,309.80557
20200610T1900,15.970529,74.0,9.693296,301.3287
20200610T2000,15.830529,75.0,9.565437,289.7989
20200610T2100,15.480529,78.0,8.825508,281.7683
20200610T2200,15.150529,82.0,7.5685663,272.72632
20200610T2300,14.770529,86.0,6.924738,278.97263
20200611T0000,14.240529,90.0,7.5685663,295.3462
20200611T0100,13.940529,92.0,8.891344,291.37064
20200611T0200,13.470529,92.0,8.473393,282.26477
20200611T0300,12.990529,91.0,8.647496,267.61407
20200611T0400,12.400529,93.0,8.473393,257.73523
20200611T0500,12.440529,90.0,9.107359,251.56506
20200611T0600,12.880529,88.0,8.905908,255.96376
20200611T0700,13.690529,86.0,10.446206,271.9749
20200611T0800,13.890529,86.0,11.928989,275.19443
20200611T0900,14.610529,83.0,13.004921,274.76364
20200611T1000,15.190529,81.0,11.874544,284.03625
20200611T1100,15.780529,78.0,9.693296,291.8014
20200611T1200,15.910529,78.0,8.435069,309.80557
20200611T1300,16.07053,78.0,7.4128532,330.94543
20200611T1400,19.600529,59.0,6.6087217,60.64225
20200611T1500,20.48053,55.0,5.937272,75.96376
20200611T1600,20.940529,54.0,5.4477882,82.40536
20200611T1700,20.98053,53.0,6.8399997,89.99999
20200611T1800,21.100529,52.0,9.028754,94.57392
20200611T1900,21.000528,52.0,10.239453,100.124664
20200611T2000,20.670528,53.0,9.885262,100.49147
20200611T2100,19.89053,58.0,8.669949,94.76365
20200611T2200,18.610529,66.0,9.3876505,94.398705
20200611T2300,17.020529,73.0,8.654986,106.92751
20200612T0000,15.460529,78.0,7.5942082,121.429565
20200612T0100,14.430529,80.0,6.439876,116.56505
20200612T0200,13.810529,80.0,6.9247384,117.89726
20200612T0300,13.120529,79.0,8.4963045,126.38435
20200612T0400,12.490529,74.0,9.504272,127.30394
20200612T0500,11.660529,72.0,10.799999,126.869896
20200612T0600,11.540529,80.0,10.883676,124.2157
20200612T0700,12.950529,79.0,9.826088,118.442924
20200612T0800,14.820529,73.0,13.32,108.92464
20200612T0900,17.13053,66.0,14.707222,111.54097
20200612T1000,19.350529,55.0,16.516901,106.460014
20200612T1100,20.930529,49.0,17.518356,99.46232
20200612T1200,22.270529,49.0,16.56,89.99999
20200612T1300,23.680529,47.0,15.137133,87.27369
20200612T1400,24.690529,42.0,10.24578,71.565056
20200612T1500,25.680529,39.0,10.931203,72.75854
20200612T1600,26.350529,40.0,9.885262,79.50852
20200612T1700,26.79053,40.0,10.08,89.99999
20200612T1800,26.87053,39.0,10.1376915,96.1155
20200612T1900,26.740528,35.0,8.287822,87.510445
20200612T2000,26.100529,37.0,6.6185193,67.61986
20200612T2100,24.750528,43.0,5.904439,52.431404
20200612T2200,22.860529,57.0,5.8603754,259.38034
20200612T2300,17.600529,85.0,21.407139,250.34618
20200613T0000,16.82053,80.0,16.73516,251.1753
20200613T0100,16.260529,83.0,12.303366,249.44395
20200613T0200,15.910529,82.0,9.290511,234.46233
20200613T0300,15.190529,84.0,7.2,216.8699
20200613T0400,14.390529,85.0,6.4799995,180.0
20200613T0500,14.180529,85.0,5.154415,155.22485
20200613T0600,14.430529,86.0,5.3517847,132.27368
20200613T0700,15.760529,84.0,2.968636,104.03624
20200613T0800,16.420528,81.0,2.16,89.99999
20200613T0900,17.850529,75.0,2.8116899,39.805573
20200613T1000,19.46053,66.0,4.39436,34.99202
20200613T1100,19.920528,61.0,5.3999996,36.86989
20200613T1200,19.32053,63.0,4.896529,17.102722
20200613T1300,20.580528,60.0,5.0528407,355.91437
20200613T1400,21.62053,56.0,12.245293,335.69547
20200613T1500,21.87053,56.0,16.299694,329.4703
20200613T1600,21.12053,59.0,19.319628,333.43497
20200613T1700,20.62053,63.0,17.283749,324.3236
20200613T1800,19.410528,74.0,19.08,301.8908
20200613T1900,16.840528,89.0,20.523157,285.25513
20200613T2000,15.870529,89.0,23.143827,285.33328
20200613T2100,15.230529,88.0,19.416653,280.6849
20200613T2200,14.750529,89.0,17.643673,268.83087
20200613T2300,14.710529,89.0,15.496736,267.337
20200614T0000,14.820529,90.0,14.04,270.0
20200614T0100,15.060529,91.0,10.853866,264.28943
20200614T0200,14.870529,90.0,12.074766,259.69516
20200614T0300,14.460529,90.0,13.556282,259.28687
20200614T0400,14.240529,92.0,16.215992,267.4552
20200614T0500,14.3005295,91.0,13.75558,263.991
20200614T0600,14.410529,91.0,16.203999,268.727
20200614T0700,13.920529,91.0,18.733839,272.2026
20200614T0800,13.820529,90.0,16.56,270.0
20200614T0900,13.980529,91.0,14.4,270.0
20200614T1000,14.600529,90.0,14.759999,270.0
20200614T1100,16.46053,83.0,19.083395,268.91907
20200614T1200,17.100529,76.0,22.007162,266.2483
20200614T1300,17.81053,72.0,22.3229,269.07596
20200614T1400,18.930529,63.0,21.96,280.38885
20200614T1500,19.64053,62.0,20.431387,284.2811
20200614T1600,20.020529,62.0,18.331741,289.50244
20200614T1700,20.37053,61.0,17.418196,288.0605
20200614T1800,20.020529,62.0,16.327497,284.03625
20200614T1900,19.610529,65.0,15.39184,280.7843
20200614T2000,19.410528,65.0,14.759999,282.6804
20200614T2100,18.610529,69.0,14.471821,275.7106
20200614T2200,17.600529,72.0,14.759999,270.0
20200614T2300,16.90053,73.0,12.620554,266.7295
20200615T0000,16.30053,75.0,10.594036,260.2176
20200615T0100,15.560529,75.0,9.659814,243.43495
20200615T0200,14.980529,76.0,9.504273,245.37643
20200615T0300,15.160529,76.0,9.114471,260.90973
20200615T0400,14.460529,79.0,7.342588,258.69006
20200615T0500,14.600529,79.0,6.638072,257.4712
20200615T0600,14.200529,81.0,7.9932976,262.23483
20200615T0700,15.090529,78.0,9.0,270.0
20200615T0800,16.490528,73.0,10.931203,287.24146
20200615T0900,17.71053,68.0,11.592895,295.76935
20200615T1000,18.79053,63.0,12.879752,296.56506
20200615T1100,19.500528,58.0,14.707222,291.541
20200615T1200,19.920528,57.0,15.379206,286.31384
20200615T1300,19.410528,58.0,18.59845,284.57422
20200615T1400,20.740528,54.0,17.654688,290.28256
20200615T1500,20.610529,54.0,17.072504,294.9439
20200615T1600,20.360529,55.0,16.263872,297.69946
20200615T1700,20.330528,56.0,14.33234,295.2777
20200615T1800,20.430529,56.0,13.049689,294.44397
20200615T1900,20.55053,55.0,12.303366,290.55603
20200615T2000,20.170528,57.0,13.009903,284.42078
20200615T2100,19.13053,61.0,12.287555,275.04245
20200615T2200,17.610529,68.0,12.783802,260.27243
20200615T2300,16.680529,70.0,12.224107,256.37302
20200616T0000,15.890529,73.0,11.090103,256.86597
20200616T0100,15.940529,72.0,8.766573,250.82098
20200616T0200,16.06053,71.0,6.4096174,231.84277
20200616T0300,15.5505295,73.0,6.8777895,227.1211
20200616T0400,15.000529,75.0,6.696387,233.74615
20200616T0500,15.180529,76.0,5.815978,248.1986
20200616T0600,15.000529,78.0,6.12,270.0
20200616T0700,15.460529,79.0,5.4119864,273.8141
20200616T0800,16.660528,75.0,6.989936,304.50854
20200616T0900,17.90053,67.0,8.287822,304.38034
20200616T1000,17.860529,66.0,8.766573,289.17902
20200616T1100,18.170528,65.0,9.227524,290.55603
20200616T1200,19.750528,60.0,11.440979,294.14554
20200616T1300,20.15053,58.0,11.923557,298.8866
20200616T1400,20.340528,57.0,6.87779,353.991
20200616T1500,19.87053,59.0,7.771331,346.6075
20200616T1600,19.72053,60.0,8.557102,345.37915
20200616T1700,20.160528,59.0,7.5170207,343.30075
20200616T1800,19.760529,60.0,6.489992,340.55997
20200616T1900,19.55053,61.0,6.830519,341.56506
20200616T2000,19.15053,63.0,7.42159,337.16635
20200616T2100,18.600529,67.0,7.729527,332.24146
20200616T2200,17.250528,76.0,7.24486,333.43497
20200616T2300,16.250528,80.0,6.193674,324.46234
20200617T0000,15.480529,82.0,4.829907,296.56506
20200617T0100,15.450529,83.0,3.7585104,286.69925
20200617T0200,15.170529,84.0,3.5455887,293.9625
20200617T0300,14.820529,86.0,2.968636,284.03625
20200617T0400,14.500529,88.0,2.9024127,299.74487
20200617T0500,14.240529,90.0,2.5959969,303.69006
20200617T0600,14.100529,91.0,2.5455842,278.1301
20200617T0700,14.360529,91.0,1.1384199,251.56506
20200617T0800,14.5505295,91.0,2.1897945,279.46234
20200617T0900,14.950529,90.0,5.495161,301.6075
20200617T1000,16.580528,84.0,9.449572,319.63547
20200617T1100,16.40053,86.0,15.978484,337.47943
20200617T1200,16.250528,87.0,20.037485,342.21613
20200617T1300,16.46053,85.0,21.41319,343.393
20200617T1400,14.5505295,82.0,23.623243,262.11688
20200617T1500,14.160529,83.0,21.829777,256.65128
20200617T1600,14.120529,83.0,18.430452,257.5926
20200617T1700,14.440529,84.0,15.328561,260.5377
20200617T1800,15.350529,81.0,12.24,270.0
20200617T1900,16.04053,78.0,11.720751,280.61966
20200617T2000,15.860529,79.0,14.471821,275.7106
20200617T2100,15.3005295,81.0,12.245294,268.3153
20200617T2200,14.560529,84.0,10.182337,261.8699
20200617T2300,13.900529,86.0,7.771331,256.6075
20200618T0000,13.790529,84.0,4.8965297,233.97263
20200618T0100,12.100529,84.0,7.5170207,196.69925
20200618T0200,10.820529,83.0,9.346143,195.64224
20200618T0300,10.230529,86.0,8.4042845,189.86581
20200618T0400,9.5505295,87.0,7.9932976,187.76517
20200618T0500,9.650529,86.0,7.771331,193.3925
20200618T0600,10.080529,84.0,6.9527545,201.2505
20200618T0700,11.320529,84.0,5.0142193,201.0375
20200618T0800,13.730529,81.0,6.638072,257.4712
20200618T0900,15.060529,74.0,11.183201,273.6914
20200618T1000,16.000528,70.0,11.928989,275.19443
20200618T1100,15.760529,69.0,11.901798,273.46823
20200618T1200,16.13053,67.0,11.879999,270.0
20200618T1300,17.780529,62.0,12.979984,266.8202
20200618T1400,19.87053,55.0,14.471821,275.7106
20200618T1500,20.46053,53.0,11.885453,268.26428
20200618T1600,20.680529,52.0,12.224107,256.37302
20200618T1700,19.95053,53.0,10.594036,260.2176
20200618T1800,20.090528,53.0,10.464798,266.0548
20200618T1900,19.38053,55.0,10.853866,264.28943
20200618T2000,18.95053,56.0,11.183201,266.30862
20200618T2100,18.080528,60.0,11.659777,278.88065
20200618T2200,16.330528,68.0,8.905908,284.03625
20200618T2300,15.390529,70.0,5.937272,255.96376
20200619T0000,14.810529,70.0,5.904439,217.5686
20200619T0100,14.040529,70.0,7.289444,200.22485
20200619T0200,12.8005295,74.0,8.473393,192.26477
20200619T0300,12.120529,75.0,7.172949,197.52557
20200619T0400,11.470529,79.0,6.638072,192.52881
20200619T0500,11.720529,82.0,5.8603754,190.61966
20200619T0600,12.650529,79.0,4.5536795,198.43495
20200619T0700,13.990529,80.0,3.7064266,240.9454
20200619T0800,14.930529,78.0,7.771331,283.39252
20200619T0900,16.000528,67.0,7.968939,288.43497
20200619T1000,16.21053,65.0,6.849467,273.0128
20200619T1100,16.860529,63.0,7.5942073,264.5597
20200619T1200,17.090528,62.0,9.0645685,276.84277
20200619T1300,17.580528,60.0,10.239453,280.1247
20200619T1400,19.000528,57.0,16.199999,270.0
20200619T1500,18.96053,58.0,13.684735,271.50745
20200619T1600,19.21053,56.0,11.928989,275.19443
20200619T1700,19.680529,55.0,10.853866,275.7106
20200619T1800,19.770529,55.0,10.1376915,276.1155
20200619T1900,19.64053,56.0,7.5685663,267.27368
20200619T2000,19.62053,56.0,7.928178,272.60257
20200619T2100,18.97053,59.0,8.707238,277.125
20200619T2200,17.430529,67.0,9.0,270.0
20200619T2300,16.37053,68.0,7.69592,259.2157
20200620T0000,15.260529,72.0,7.491114,234.78241
20200620T0100,14.370529,75.0,8.209263,217.87498
20200620T0200,13.390529,77.0,8.049845,206.56505
20200620T0300,12.610529,79.0,7.42159,194.03624
20200620T0400,12.120529,79.0,6.9899354,191.88866
20200620T0500,11.840529,80.0,5.8603754,190.61966
20200620T0600,11.790529,80.0,5.3999996,180.0
20200620T0700,12.950529,80.0,3.219938,153.43495
20200620T0800,14.570529,74.0,2.8116899,129.80557
20200620T0900,16.280529,70.0,1.8,143.1301
20200620T1000,17.780529,64.0,0.5091169,135.0
20200620T1100,18.62053,60.0,0.8049845,26.565033
20200620T1200,19.46053,56.0,1.08,360.0
20200620T1300,20.30053,52.0,2.52,360.0
20200620T1400,21.830528,48.0,8.4042845,350.13422
20200620T1500,22.260529,46.0,8.473393,347.73523
20200620T1600,22.54053,45.0,8.905908,345.96375
20200620T1700,22.670528,44.0,9.693296,338.1986
20200620T1800,22.45053,45.0,10.636766,336.03754
20200620T1900,21.97053,47.0,11.269782,333.43497
20200620T2000,21.180529,50.0,10.948973,332.59244
20200620T2100,20.240528,54.0,8.78872,325.008
20200620T2200,19.22053,61.0,6.696387,323.74615
20200620T2300,18.05053,67.0,4.39436,304.99203
20200621T0000,17.110529,72.0,4.802999,257.00537
20200621T0100,16.65053,74.0,5.00128,239.74356
20200621T0200,16.190529,73.0,4.39436,214.99202
20200621T0300,15.590529,74.0,3.219938,206.56505
20200621T0400,15.310529,76.0,1.8,216.8699
20200621T0500,15.190529,76.0,1.835647,191.30994
20200621T0600,15.130529,75.0,3.6179552,185.71059
20200621T0700,15.630529,75.0,1.9386592,158.1986
20200621T0800,16.680529,72.0,1.0182338,135.0
20200621T0900,18.38053,68.0,1.08,270.0
20200621T1000,19.850529,58.0,2.2768397,288.43497
20200621T1100,20.690529,55.0,1.835647,281.30994
20200621T1200,21.590528,52.0,2.2768397,288.43497
20200621T1300,22.430529,49.0,3.0547013,315.0
20200621T1400,23.420528,47.0,9.387651,302.4712
20200621T1500,23.88053,45.0,10.315115,299.24884
20200621T1600,24.100529,45.0,11.753877,297.34985
20200621T1700,24.030529,45.0,12.904882,292.9887
20200621T1800,23.850529,46.0,10.495713,292.16635
20200621T1900,23.590528,47.0,9.6932955,285.06848
20200621T2000,23.07053,49.0,10.308831,282.09476
20200621T2100,22.000528,55.0,10.823973,273.8141
20200621T2200,20.580528,62.0,9.531505,259.11447
20200621T2300,19.71053,64.0,9.983106,244.359
20200622T0000,18.81053,67.0,8.891343,238.24052
20200622T0100,18.15053,69.0,7.289445,212.90524
20200622T0200,17.87053,71.0,6.28713,193.24052
20200622T0300,17.70053,74.0,5.154415,204.77515
20200622T0400,17.22053,75.0,4.829907,243.43495
20200622T0500,16.420528,76.0,5.8048253,240.25513
20200622T0600,16.740528,78.0,4.1046314,254.74487
20200622T0700,17.180529,81.0,4.5536795,288.43497
20200622T0800,18.63053,74.0,8.209263,322.12503
20200622T0900,18.40053,76.0,12.758432,343.61047
20200622T1000,19.420528,72.0,13.905509,338.7495
20200622T1100,18.89053,74.0,14.578888,339.77515
20200622T1200,19.30053,73.0,15.256526,340.70996
20200622T1300,21.31053,62.0,15.937878,341.56506
20200622T1400,22.56053,58.0,8.557102,345.37915
20200622T1500,23.22053,56.0,6.87779,353.991
20200622T1600,23.80053,53.0,6.8399997,360.0
20200622T1700,24.180529,50.0,7.42159,14.03624
20200622T1800,24.32053,50.0,7.42159,39.09384
20200622T1900,24.12053,50.0,8.766573,70.820984
20200622T2000,23.45053,54.0,9.6932955,74.9315
20200622T2100,22.57053,59.0,6.489992,56.30993
20200622T2200,21.40053,66.0,1.2979984,56.30993
20200622T2300,19.750528,72.0,3.671294,168.69006
20200623T0000,18.240528,76.0,5.6233797,140.19443
20200623T0100,17.100529,78.0,6.439876,116.56505
